fullVisitorId,PC1,PC2
7145657478797589456,2.8642257869407177,-1.1711359507824652
4635698983427741313,2.831049411386482,0.8446062143605676
6599876738461520306,3.8536531040960855,-0.9503216532833403
6802146066636412528,4.904585943719108,0.3210279536114761
2951257222752821978,4.854721164908319,-1.2890467656044726
8622379756157859322,5.861230057080196,-0.5566027780031069
7077856357617404112,6.869230611182382,-1.4232911558937078
737229534674089124,9.815787061906345,0.6725150792780015
4306378393106362338,10.900826238046536,-0.1913185422099719
8031671859998765233,11.852281028253861,-0.38117356124726726
2605946804551947643,-7.2271108797569985,0.8997728533876064
8180313838619918126,-7.260046624977193,2.0032135691368826
8245219727462270431,-7.210844487226128,0.5348399960736655
463906409224318554,-7.232777169884164,1.171118081041113
8123915730143732539,-7.26549415443532,2.2778356331103176
281204887878315625,-7.235360000151224,1.2460472778814422
8000907693955365109,-7.220837293983765,0.9130426677130252
6908466708485391961,-7.262941914135813,2.0872073545755696
9872285692054666121,-7.240804666284194,1.403999763420373
8201036235015405860,-7.245053587841339,1.615569454834532
9338141945129890710,-7.227018348964011,1.0040518081242809
6421347074076376389,-7.244557275785174,1.751190025927448
3907703454494501031,-7.219578707613295,0.8352640454948884
377148194993166336,-7.217791857381372,0.8246930298929582
61208228556349961,-7.224739227536618,1.1145460637122508
1916513757660997168,-7.207721602215643,0.6543787449317325
6105347954006290056,-7.264992015169832,2.2349881637332762
8439691593606457788,-7.2047598584867245,0.1535342024663456
8708671522452934093,-7.1840434339481,-0.36662574421124866
1410141419934240736,-6.236585535850197,1.24842181438359
5829616609041439468,-6.22035442424036,1.2366615296383954
9648125860721461414,-6.227375946551207,2.0757020777897175
8959980105348640654,-6.21240335265472,1.0450012174976486
5288980483047079881,-6.195790462571631,0.5728553004618268
7270538259610623574,-5.200553953739553,0.6102509574295368
6061877579531788522,-4.19354672896422,0.3558056408207839
9363850199824812183,-3.1273424177657665,1.4607777566515963
5979348659937537747,8.862054006528636,1.2793279056693372
8039767024451926436,-7.180099895446195,-0.7943141036407274
7390684108511133094,-7.189590247831894,-0.45728175976705954
370111318545319460,-7.137264502230857,-2.204868049638776
638225790125013645,-7.188256164277083,-0.6460030222912632
128928728422953470,-7.205359645943556,-0.061516117922053644
7105344809590811014,-7.205804563608305,-0.11192329386644861
8852648510741503874,-7.189250943411692,-0.6646244727772148
2174241738111363832,-7.166527650057515,-1.2763580788236888
833901855473561225,-7.189246732029224,-0.5834456794369842
6994924798488533396,-7.166018245859289,-1.310309703141247
8434271794865966850,-7.201492028559421,-0.1328917678395633
3122141578903567976,-7.156160971328247,-1.6019174439251835
4420891641144592505,-7.186315203465466,-0.6167189230504827
2685021121068212964,-7.180099895446195,-0.7943141036407274
7249824476567278686,-7.195203534432327,-0.35614998847197016
4030800780380359866,-7.226735091644253,0.5835881382824886
6914905831844003193,-7.164127910881587,-1.4647876071542343
7828998302914710093,-7.170952643788902,-1.1597738860167812
4453886015285393049,-7.166018245859289,-1.310309703141247
8644589772850667782,-7.186513637753207,-0.8918242604808979
6173900136950961865,-7.1849319606208075,-0.8452335703449174
11296111936649223,-7.159070875704044,-1.6001627369605396
8128845660903998980,-7.198956160846311,0.21874507974468513
702050527961472991,-7.175827037522172,-0.9721367269444656
3423349922645453868,-7.1932646443280435,-0.08839901062851763
175821370694335900,-7.177404610268789,-1.100382872294897
320452628015881116,-7.148956872740371,-1.9396215563847818
8363448268103902777,-7.158767164388623,-1.6967633193401175
9290129358044116069,-7.158379487238673,-1.3052165747125875
8224029032220919338,-7.1632935376092375,-1.3008225635368038
3510449269606218992,-7.156752902706515,-1.4254043531480083
2479004600134270640,-7.154393309518586,-1.8109558537448178
9582824414901965383,-7.172661904699113,-1.1170572517015323
9438338551070960456,-7.1943904189186805,-0.4867021951691063
4607182068923664462,-7.158767164388623,-1.6967633193401175
5530375638871034769,-7.157622688763331,-1.4680168579512634
3817344922943022195,-7.187998638865851,-0.7417803167759008
1405526076779615867,-7.181419202974705,-0.8312033689141427
5845584168909850049,-7.175384846379695,-1.1263697063370897
5414944972455887293,-7.145345422009814,-1.5461229179736902
350108202609076642,-7.186315203465466,-0.6167189230504827
415924858863236455,-7.174794327741269,-1.0233943102778114
398420181217372703,-7.180090058536583,-0.7649214145831478
2329446481514763827,-7.202440628169139,0.08886732570311333
1545156559014112915,-7.171710395545116,-1.1315722015660035
8747315229188081869,-7.159580279902269,-1.5662111126429812
358798648501480874,-7.174699002965233,-0.8291678435603473
4324452432036400498,-6.1787908955500335,-0.6916456522242349
8681511627529847941,-6.156199862286586,-1.3066744542382815
4884632308234122499,-6.164482668679716,-0.9491398875130248
2336729690654120756,-6.165365275759857,-0.8530869005219048
7872514492549540928,-6.169340868017826,-0.978240810772229
977180812802160712,-6.162106891278564,-0.7452453327257184
5376957725462845056,-6.144323204685695,-1.7339324968111465
686766074904091675,-6.132121838160339,-1.8993091706415866
1995022124635706730,-6.182585151742965,-0.2913506131326875
9654061626973492418,-6.136388665182671,-1.995444633012246
145217501572735037,-6.156800767317134,-1.2702734419412507
8382633171864804810,-6.145101260035325,-1.7031881234306683
5037208788065339806,-6.114417778440136,-2.1928616833193133
7420175632457064449,-6.1593731627424395,-1.0932254699363357
3083649240726226735,-6.142467001850853,-1.8659049391859965
7025521307427726150,-6.19035410993992,-0.31526483674941197
9313250626860797658,-6.170587829562239,-0.4749534458571033
2823388050220955829,-6.123049522009876,-1.035144957875627
93800004565457803,-5.1261275304941005,-0.20382788626889844
5121029274925215197,-5.145855989990413,-1.7022364892354525
451759705684693667,-5.138380525754614,-1.4183219712630137
3864283777568570677,-5.130231109357533,-2.079713555160104
1122468193088750245,-5.140641275086592,-1.542442725630568
3495632506759268216,-5.184589349502403,-0.06585066809694522
4137305465781411175,-5.100816909447671,-2.438654226256773
4311656001033226816,-5.130324149721694,-1.9047858443720893
8632955066317108869,-4.146272428650039,-1.2991691812034054
3128581823872189271,-4.144966663434493,-1.5538407284082216
3063472516916954540,-4.117103715374277,-2.3695664752471837
6694670103157811270,-4.126304699611882,-1.8264239775397957
7231947015380421445,-4.144693306936966,-1.2504264020562066
1524177873250376266,-4.158390683898859,-0.6879560575683296
1187272580628083166,-3.1619604158316963,-0.6038993677660673
2885237480007137933,-3.162717489074459,-0.16623480749072395
2508166680097488623,-3.1415730400789927,-1.3720235540732357
5752439771669968017,-3.1440428011977994,-0.4659870420425567
4370268639929292773,-3.105692087927776,-2.6799074539426964
958811341202409366,-3.1872200786578895,-0.05053677697748828
886773900402949304,-2.1487430145990407,-1.2697231202475778
1275734007016684446,-2.135405703074603,-1.2276117551144592
1413300845517352724,-2.1127619136271143,-2.046358231283976
4428503273802359002,-2.116364071679747,-2.0467014671801436
3015718129964210086,-2.138475548742105,-1.1879138839048384
4136694066955207834,-2.1981106344939105,0.04867055269091649
2842949648822624531,-1.1298442509520288,-1.5974506547627765
4402743200656460463,-1.150367961911716,-0.9538183448151852
5429310033845328683,-1.1092752636399876,-1.743143094548169
378345620958362859,-1.123444007557361,-1.4434576598831648
250266248806044653,-1.1616167409124563,-1.1664878339253826
1956693913536733550,0.8719455706417166,-0.9407776891955708
1449610709698104543,1.8520102365941995,-0.7600063772361572
8986776089661431338,1.87495110038014,-1.2555798948788606
7951540100003283282,1.8768230398877714,-0.9596592098179314
1342275113216571719,1.8557192532991413,-0.6349211818348446
746160951511510931,1.8744463119558634,-0.8205390380969025
8522953026774019258,3.8636198923853757,-1.4155309126545315
5819061798434761130,5.870865933357662,-1.300353532196811
4212277588394354338,10.99486834582146,-1.2373603452145834
8986776089661431338,10.94466057765746,-0.7630722036736901
2879688633453093173,10.866681244361562,-0.5262532835769324
2179308962849977862,17.865436427872794,-0.3902690847001517
9297552608129152280,23.791351251923906,-1.0843370970493065
5968870358956077873,84.82182931633791,1.7837623950014787
2620167516740129753,-7.254069260400546,2.0226039384181553
2806316935785088775,-7.219771087431381,0.8438742130095971
112486385385006261,-7.234649010957888,1.2162319014919136
1711321532571375634,-7.2340306667393754,1.291255489959281
3461663892690018229,-7.237375979410392,1.4766110360000795
3745208228978448228,-7.230715565621785,1.1067763961818464
5603886898965514560,-7.274006312907803,2.580270284791175
306479890506317003,-7.241070567687609,1.4768295690418998
5155159573888144464,-7.227988942890765,1.02767570810045
3961782642191838511,-7.242372317926589,1.5332509597164434
5994074471170443261,-7.241151621065281,1.4951239225099882
1955122899179266974,-7.248120892493389,1.6117136271976045
83878818987629745,-7.241883683201256,1.6073817757390363
1716553601043880228,-7.228184500864351,1.1216552962501942
8538331697705341031,-7.2620156328038785,2.1914196948361906
9485385063689281451,-7.26407894247679,2.4863429476718446
475431083595911003,-7.224804175156738,1.1118967117279586
720311197761340948,-7.138678570685264,-2.0240286420381426
8389389036447465123,-7.220353294241037,1.0657339096120184
5908013448035789980,-7.24766164892017,1.7750034488356898
7551948211729192649,-7.224072113020763,0.9996388584989107
685592843881142339,-6.210842242841937,0.8146249887137264
702856301661504428,-6.23547372608161,1.69027996977305
6196520596523036247,-6.2371004628752855,1.7673720244671667
7372677423507133006,-6.206573942200553,0.8651936805162542
696921392385076296,-5.219566072766208,1.1804004413622924
161243389606020456,-5.22116285820598,1.5407621801101774
222200202192895899,-5.190375612193857,0.7491826514570928
1544410239276555812,-3.1989918872036602,1.1901363438118422
1091597598340283875,-1.2198763389189489,1.6413566013473975
6119775109539053705,-7.205910039145765,-0.0500824509640962
552982779409324845,-7.195003300245994,0.21357458942157911
234089100856336148,-7.17671544711768,-1.1759220135868982
9107203139752168702,-7.220240926900954,0.45125610720412584
8191855286872073954,-7.210321862684902,0.07790675475524018
4332077896253456651,-7.166270102755825,-1.3766695232636048
9907670355203959602,-7.1589394140459985,-1.4665886386339546
7731767826823056217,-7.206265133212791,-0.1467443139025479
9571827423755706047,-7.2118071732357425,0.09440248080301691
7850219546757243750,-7.184112372125375,-0.8373100791893279
6052155072867749246,-7.1657794821639875,-1.4095596375051171
7872514492549540928,-7.191060586883978,-0.6199267390201814
3794328175520655971,-7.196643019645786,-0.2939314240820636
352058827278290640,-7.211628332148578,0.05249362706609125
863014820314913927,-7.1994530520536095,-0.05427193663084672
3181601292558133509,-7.171658264382475,-0.9852906536249624
1737082002353584691,-7.207042533923303,0.004518081333966632
827861596142314861,-7.182748279335296,-0.8736374917206494
607713151723559970,-7.166592597677634,-1.279007430807981
7378399481188019837,-7.180164843066315,-0.7969634556250198
9648972830200794142,-7.181990808406011,-0.7987751456876739
6883135238416228805,-7.1654569872421785,-1.507221729960741
1253634420188125154,-7.20256137701601,-0.3424984857611888
4862567931194360205,-7.208440159234498,0.08177049811896657
3586798420642877922,-7.195369450694799,-0.5324828968899438
649428608159342631,-7.191423302941817,-0.46566373925117605
819960167358245792,-7.18292021941624,-0.6835061141951754
2389554019629878641,-7.194963312068919,-0.4221383504746627
7325880407051900755,-7.194457001353794,-0.3238879002106779
7421797978003598480,-7.200473325683817,-0.31476754482660446
91315711584807476,-7.202401237039774,-0.06408478827799405
5343854079752182770,-7.103505899605739,-3.1251188611235836
1672992900450575475,-7.161896247885788,-1.4908620576683052
7797022833861296923,-7.1498349358741375,-1.811718701671938
1708211927386544936,-7.197705670838728,-0.2754000945101299
867304353746177721,-7.223958364041983,0.8512316210234424
6210349449842073563,-7.185757924144364,-0.41805194504878324
1849822295333759446,-7.167934061505642,-0.9481826835103884
4948776159393966990,-7.189551053836799,-0.3202947731875446
1349908011177890569,-7.187008071606345,-0.36747408324191944
173650954955822662,-7.139612261966123,-2.0935314397658
2537838271152926870,-7.161479879772181,-1.2224527027306331
3053833060191503693,-7.183070774257105,-0.7759753992650253
29131400687020410,-7.120457415559162,-2.43530912273072
784787144276924673,-7.14996378960672,-1.5611970505182824
9115010085594400370,-7.178696919387068,-0.8901679336697255
3876843228249249655,-7.171749549231823,-1.1800209674890183
2123327312463195735,-7.182364596382914,-0.8970035490336978
6649856168389346538,-7.1552713726523525,-1.683052999031974
2645531348518887881,-7.131515629319444,-2.128478337596568
9692211853918134618,-7.178696919387068,-0.8901679336697255
8981685249973440878,-7.173260482608853,-1.0188336363096895
795147583025867322,-7.122930607287814,-2.4143112235531454
6613054894611911083,-7.140100651351074,-1.8426454516399902
1243260327152163449,-7.154458257138705,-1.8136052057291103
6678245189570392306,-7.162218742807597,-1.393199965212681
3760849348151628179,-7.1552713726523525,-1.683052999031974
146159936752108356,-7.145873235107075,-2.0994380916856876
1927462592354249408,-7.165298495578707,-1.1747225813108986
3958028258760093978,-7.14987048017139,-1.7179067389515936
1947048874579080452,-7.133637193038807,-2.167013271098222
377458793964255063,-7.166313112453609,-1.308686670128982
9057998055071191655,-7.171749549231823,-1.1800209674890183
70968035492419515,-7.1927410860929335,-0.4954348200812897
8373275329800574347,-7.144381196785781,-1.885162605668601
3252537286327036895,-7.205424593563676,-0.06416546990634604
528014971864012624,-7.179432780930341,-0.9092213088540682
4876358334833335775,-7.203374492529657,-0.21194627906405256
1332050131917500100,-7.207281518912533,0.22477047054604957
5571981302627510310,-7.1893913346489535,-0.6176046773936974
484505469115476355,-7.190018144412351,-0.4861223654457323
7790547612467712654,-7.1822047305032894,-1.0086661468698905
8226186533952964,-7.199688456248179,-0.20558178626199683
5904671376212256167,-7.216184995004263,0.33359149589224824
5256900006247313171,-7.168548110226302,-1.2222770344859186
3589020433649743211,-7.205134892301218,-0.16683798634659613
7768746629026710948,-7.1833535676873,-0.7927633143802578
722915520501281395,-7.174977872682631,-1.0417081967268564
770944032352990540,-7.173260482608853,-1.0188336363096895
253766745948084123,-7.14987048017139,-1.7179067389515936
9600618445086276131,-7.184885418949557,-0.5181874857061183
412166577008210697,-7.193587401242185,-0.6399233638220028
444104677185287635,-7.1657794821639875,-1.4095596375051171
6775069434650307246,-7.193327521240831,-0.32951524121548204
5619031727072382577,-7.154244335041427,-1.6037142045468933
3379197519181489491,-7.171658264382475,-0.9852906536249624
5536924893391433816,-7.219852669109128,0.2910857524789034
2460187368121827700,-7.1552713726523525,-1.683052999031974
782825987553382836,-7.148968973753096,-1.9808610724461178
2836487646269403067,-7.1442768200062226,-1.917664367803776
8562558604356463318,-7.1520853533260835,-1.5997319840199364
8986179509991315962,-7.150447701449699,-1.5957118361572213
4053729275950379466,-7.148197283997753,-1.8076985538092227
4482500189632366500,-6.144361055645459,-1.1648170924237702
8004196057645719276,-6.134374905232032,-1.9436221847583643
4768398315001838577,-6.1955976511730455,-0.04977551071749781
7572337128017560741,-6.129832421971101,-2.190326094858738
658042319600858131,-6.118064420416361,-1.911359898265165
9918497581042633134,-6.209724089007738,0.4708016185322945
6975408783962354390,-6.150361931974922,-1.5774995194698536
4571314321724622298,-6.153944152633689,-1.3349397563337309
6986317850661797413,-6.155885994659054,-1.5636473138316547
3347706947631375795,-6.124176498101635,-2.0304262267594315
9190443908489214957,-6.120231221541678,-2.1825534318514612
3686333337802637512,-6.132936314035523,-1.9394561977200657
2472343837989935883,-6.1581362612237465,-1.762359848222668
8814347813091150453,-6.1337915355053765,-1.8997735446601653
3359946267547857464,-6.13921439342195,-1.6119962399083005
4324452432036400498,-6.176448718582777,-0.6975724711570978
5400980858923051033,-6.131007636604435,-1.866236761906691
1947048874579080452,-6.105392706523937,-2.6201277705985135
1914860547269656347,-6.121202834234784,-2.219840084137351
3167195579421347988,-6.1457083342251435,-1.5553561349331875
3158455409969332495,-6.108035512628984,-2.473302518230894
9297552608129152280,-6.142599787785447,-2.1879989762746543
6449283900183695731,-5.1971321381033935,0.0567266530503164
5903593834667546797,-5.188899091478414,-0.20430295085153516
9895466134298666811,-5.14813412024937,-1.6422666193755084
5080902847727922617,-5.1697699178687,-0.841396279349211
6926912273313312650,-5.10778810491113,-2.6372723886410254
4347804771045040933,-5.136453115080228,-1.582814147816349
768918098209083254,-5.122190554814968,-1.7234972292677382
4702739634066380869,-5.1376300265631905,-1.5786642517651885
5714617734703793776,-5.1575031584674775,-1.043509702759755
8310334955738709006,-5.131805981215388,-1.866987801008482
1370433953814426633,-5.131805981215388,-1.866987801008482
7859804075013594341,-5.126269026879598,-1.8646995445311996
2972955180182201499,-5.12779353911827,-1.8626238154637718
4792860880036985189,-5.142421134607541,-1.406611346743609
1835178706423860194,-5.055668946750064,-1.8307231949717144
3312735022305151326,-5.185224003820217,-0.28949840101344804
6361027016062536628,-5.156933872717248,-0.7944642324014642
7683577464195087481,-5.127174208836609,-1.7978269459570566
8374817188896352477,-5.1576777888758425,-0.970256367027807
8472157251922339941,-4.141490421008607,-1.6907567496313636
4493295639929387284,-4.14348986018638,-1.462402222673507
5377721019033796289,-4.162654216957945,-0.6836866684373926
1519409209482632183,-4.131344939164071,-1.8321263282893703
4645868327447236121,-4.1216365923249985,-2.1194886988219475
8808601783670782265,-4.133156542414755,-1.5394387935013665
6328212848625316417,-4.128170261006382,-1.868045258618885
1819559933103544036,-4.1320054212772295,-2.1145295792230363
4428503273802359002,-4.113292282752107,-2.404993838083668
4369297678863694311,-4.132794482532481,-1.6813890068292114
971955585538340809,-4.138902939661649,-1.7419955591510603
6663327994933589223,-4.136446847135661,-1.544786019130648
9313247296579803139,-4.140826049946213,-1.2486025195975032
73706321584963989,-4.1333862653971885,-1.87077051068931
9201885133117293681,-4.125487034883298,-1.8302750674052306
5842924821039234413,-4.126690597176986,-1.8286363339309455
5902726666438979388,-4.136576052560518,-1.745163777201345
8395340143501965386,-4.13078327676035,-1.83289107057737
7945354328367289340,-4.127654737249346,-1.526424277330544
8330831222824778389,-4.137865493876242,-1.5937472960744188
3489628455972644799,-4.177282131177448,-0.2645800296895835
3928181774723093025,-3.1760123684123758,-0.28124449698480536
3409798804893656010,-3.1733612499860095,-0.5697992568452104
8755333185311737020,-3.144348844218984,-1.1931913801637837
5338804650669913227,-3.143726083876244,-1.2824649309089609
286568809598174525,-3.12855910794045,-1.5614600988091867
9375638817861464059,-3.130206593312991,-1.6051891334915926
321556409672458979,-3.01773809207773,-1.8686666636618514
5219505222209582371,-3.109951449533744,-2.3132935034346773
2900596428831867336,-3.1080962722307803,-2.0926083660644075
8316567391407602026,-3.13220308596966,-1.8368922780547696
1188488093483024175,-3.1231755871605347,-1.8400285391560132
1636660586635592626,-2.1258039021513233,-1.800288793349804
700313884406809627,-2.1387485027341633,-1.572618771740798
440274533728957508,-2.104271633857278,-1.0156914720571713
7676817267736050395,-2.0495328113006166,-0.6465068865663265
1259256170285987084,-2.1639228418288066,-0.7960233668773798
6637675189069442073,-2.132509752156416,-1.4488354112157515
2810470653575621308,-1.1493182593631104,-0.7393424064678746
5515101695420900694,-1.2139352548291702,1.0361531006925437
7430160094048128986,-1.1408408156193781,-1.4854654849089288
4367490518434715035,-1.106692941998819,-1.7592240906348833
2028506019874105955,-1.1753482403759064,0.06089166555627351
4853137526579120930,-0.15017980420382285,-1.3332309021213824
441308945143004215,-0.1260505590502314,-1.697378140039208
4164016082951230307,-0.16464964043641553,-0.48487639308418723
177359090132486728,0.8808491941872598,-1.5500198016264135
7291725538926907606,1.855208665494366,-1.1973700485411662
8518976184229076027,1.8779487370586376,0.09468610422113846
3557824151424870014,1.8699482896518533,-1.3845291995710771
211055255470131821,1.8369402932881127,-1.0381186770748354
4137305465781411175,1.9965911924821773,-2.6059891043613996
2479728986996291642,1.9140890087635467,-0.8145261912090649
713737251524220234,2.847078999566213,-0.8520857745547503
173650954955822662,2.88476573497163,-2.131004529965095
5563162022262586692,2.8501954864775865,-1.0554896072354476
2836487646269403067,4.209366341005165,-2.3725449645986565
146159936752108356,5.039797310075603,-1.8414405593012428
9644325859104742844,5.869018303763035,-1.5861073855177876
6304840250644199204,5.879290990113751,-1.5871610481719256
9970544297912381976,7.872482414352225,-1.3965246468222308
7676817267736050395,9.846056072687608,-0.08899560094958699
3376442112540718424,12.850364003880545,-0.04988800138366057
4472674242225571975,12.88885374031032,-0.6621090096862158
1056195422937697925,13.842959825159971,-0.25421415485330556
2297830048103249494,19.974656846910428,-0.4380597997746154
9271295770253645280,19.888404308265212,0.08858481953383966
3770401292890448474,21.914716198536592,-0.50562173557162
3075053743375582804,22.851852000854105,-0.45851669805768097
1772256898705890260,-7.22714824420425,0.998753104155696
3348950240871902803,-7.224137060640883,0.9969895065146183
9000408463272713370,-7.231084430796129,1.2868425403339108
1872677432627128304,-7.223334009961559,1.054679924930141
174857518033723104,-7.2691607429748935,2.5291524476245844
7011149723151458280,-7.2354898953914635,1.2407485739128574
9881422323246084345,-7.210974382466367,0.5295412921050808
1252165507384320297,-7.254829301834924,1.9784071270903743
8106549426435427733,-7.238031800951374,1.5766955741532045
6587677430419759204,-7.216866663335195,0.6510730182844345
581783592569791383,-7.217921752621613,0.8193943259243736
3238291695507512189,-7.244271069765019,1.7385061853121548
867600895862083998,-7.219836035051501,0.8412248610253047
5544833243430640789,-7.224869122776858,1.1092473597436663
6969806881189806112,-7.243995918657282,1.694933752313673
7832802311219488435,-7.250890561571666,1.8614282924263854
6667229538692669110,-7.204349507232932,0.33735035074141206
2880858616980593419,-7.204349507232932,0.33735035074141206
3598164537912087043,-7.239657408563501,1.4969808622816518
58364870401733894,-6.2268200335116655,1.4706270729698308
9947704083895740352,-6.203136598722224,0.5643620801616829
67161699269716939,-6.224917192131668,1.4882016824381037
3895942345835591580,-6.244843625847712,1.614543841982564
95708959743716827,-6.270678996030697,2.9678831887306805
2867486377527064008,-6.20637356003252,0.9058999271463378
4019594407873958526,-3.2105713273028647,1.0453572225891277
8022441342526159344,-3.208337914295481,1.9883053611532389
6084263955105615260,-1.204489138699925,1.539755664392145
1332972227765430619,7.796253995901696,1.3241170043869397
787052238964781350,-7.218264404715807,0.37860579853536674
9155923052570381046,-7.183082793637056,-0.880763292157047
7855876251225771453,-7.170366652430788,-1.0810612087310203
1299040872577974139,-7.153196608367528,-1.6527269806441756
5063841944511921567,-7.182813226955416,-0.876286843704942
3258564317928936453,-7.179811873524727,-0.7735281279665203
5018213545975822996,-7.178348087236031,-0.7957490642455861
291441506305043609,-7.151393514561145,-1.5979589238336005
6018775317735347795,-7.142139386830063,-2.0467767649354602
4995853218461901065,-7.159710175142509,-1.5715098166115662
8917709014369675673,-7.183414558420463,-0.8838338112368213
188250647825984488,-7.180229790686435,-0.7996128076093123
696351768487949480,-7.145992427648086,-1.88940782282853
8111359446660315115,-7.170366652430788,-1.0810612087310203
501160749710680110,-7.181695796600181,-1.040659269894419
7872614914560295588,-7.188128534106092,-0.7470790207444856
618432511981268400,-7.186445098705706,-0.6220176270190675
330880453390800256,-7.16001388645793,-1.4749092342319883
2542359320432179922,-7.179515970231439,-0.9842386217064862
1005399660993220240,-7.1969848179426394,-0.5088107663179642
3385182703437275032,-7.17328242053119,-1.089465841428605
9453800098717715360,-7.203928246144447,0.009720078844729798
8860167418231495988,-7.156976107382086,-1.273993368683282
8018530530362892409,-7.202693858575694,0.12351831889940856
9682908845293893265,-7.138527947094809,-1.8412746557615673
2691479902603910129,-7.1732725836215785,-1.0600731523710254
361414364235629466,-7.212254277949892,0.03516543439708221
1164665985009494441,-7.151562012323667,-1.600368312500465
5244918820506325289,-7.183724227732456,-0.3742382937808382
6032194449669954306,-7.2063300808329105,-0.1493936658868403
1856749147915772585,-7.007979803027244,-6.493183945375218
4474774303647128458,-7.194399610320323,0.004726881983273153
5955986239967046685,-7.185404811540975,-0.6960459935058216
5938061663501059499,-7.194020389381711,-0.08027040140691895
7864284737550976420,-7.184811819524848,-0.6779643914217731
1473154033306717931,-7.159605739627338,-1.4400155117521505
2152700071623677884,-7.14908676798061,-1.9449202603533668
5425970213729870529,-7.2071372554279725,0.25242348221201455
4051820244053186064,-7.183380420903251,-0.9039977116193441
